Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2	:	1706633383.956	     1.090	0	23	0	0	magma -b seq:=1003 rk2search.m
6	:	1706633383.963	     1.225	0	22	0	0	magma -b seq:=2944 rk2search.m
8	:	1706633383.969	     1.401	0	22	0	0	magma -b seq:=975 rk2search.m
3	:	1706633383.957	     1.428	0	21	0	0	magma -b seq:=2091 rk2search.m
4	:	1706633383.959	     1.496	0	20	0	0	magma -b seq:=2684 rk2search.m
5	:	1706633383.961	     1.611	0	18	0	0	magma -b seq:=7092 rk2search.m
7	:	1706633383.966	     1.676	0	21	0	0	magma -b seq:=4081 rk2search.m
9	:	1706633383.973	     1.710	0	21	0	0	magma -b seq:=8861 rk2search.m
12	:	1706633385.192	     0.992	0	20	0	0	magma -b seq:=2161 rk2search.m
14	:	1706633385.390	     1.188	0	20	0	0	magma -b seq:=5760 rk2search.m
18	:	1706633385.688	     0.903	0	21	0	0	magma -b seq:=4007 rk2search.m
13	:	1706633385.374	     1.361	0	18	0	0	magma -b seq:=6741 rk2search.m
19	:	1706633386.187	     0.583	0	18	0	0	magma -b seq:=4966 rk2search.m
15	:	1706633385.461	     1.522	0	20	0	0	magma -b seq:=9910 rk2search.m
20	:	1706633386.582	     0.861	0	21	0	0	magma -b seq:=4276 rk2search.m
16	:	1706633385.576	     2.111	0	19	0	0	magma -b seq:=7065 rk2search.m
22	:	1706633386.740	     1.033	0	21	0	0	magma -b seq:=1236 rk2search.m
21	:	1706633386.594	     1.352	0	18	0	0	magma -b seq:=9531 rk2search.m
24	:	1706633386.988	     1.061	0	20	0	0	magma -b seq:=4403 rk2search.m
27	:	1706633387.778	     0.710	0	20	0	0	magma -b seq:=8460 rk2search.m
28	:	1706633387.951	     0.907	0	19	0	0	magma -b seq:=5947 rk2search.m
26	:	1706633387.692	     1.241	0	22	0	0	magma -b seq:=97 rk2search.m
30	:	1706633388.492	     0.822	0	22	0	0	magma -b seq:=1312 rk2search.m
32	:	1706633388.936	     1.762	0	18	0	0	magma -b seq:=3598 rk2search.m
34	:	1706633390.701	     1.190	0	23	0	0	magma -b seq:=3165 rk2search.m
35	:	1706633391.894	     1.054	0	20	0	0	magma -b seq:=10485 rk2search.m
1	:	1706633383.954	    60.497	0	0	-1	15	magma -b seq:=343 rk2search.m
10	:	1706633383.978	    60.478	0	0	-1	15	magma -b seq:=9428 rk2search.m
11	:	1706633385.050	    61.006	0	0	-1	15	magma -b seq:=974 rk2search.m
17	:	1706633385.649	    60.412	0	0	-1	15	magma -b seq:=9787 rk2search.m
37	:	1706633445.514	     1.812	0	21	0	0	magma -b seq:=3083 rk2search.m
23	:	1706633386.775	    60.552	0	0	-1	15	magma -b seq:=9349 rk2search.m
25	:	1706633387.448	    60.730	0	0	-1	15	magma -b seq:=409 rk2search.m
40	:	1706633446.650	     1.608	0	20	0	0	magma -b seq:=9734 rk2search.m
29	:	1706633388.053	    60.979	0	0	-1	15	magma -b seq:=9573 rk2search.m
31	:	1706633388.863	    60.176	0	0	-1	15	magma -b seq:=8551 rk2search.m
42	:	1706633447.722	     1.347	0	22	0	0	magma -b seq:=2631 rk2search.m
44	:	1706633448.264	     1.390	0	21	0	0	magma -b seq:=2707 rk2search.m
43	:	1706633448.259	     1.508	0	20	0	0	magma -b seq:=441 rk2search.m
33	:	1706633389.318	    60.708	0	0	-1	15	magma -b seq:=10053 rk2search.m
46	:	1706633449.073	     1.406	0	21	0	0	magma -b seq:=1867 rk2search.m
45	:	1706633449.069	     2.025	0	22	0	0	magma -b seq:=2629 rk2search.m
49	:	1706633449.773	     1.506	0	21	0	0	magma -b seq:=2055 rk2search.m
47	:	1706633449.093	     2.325	0	21	0	0	magma -b seq:=9274 rk2search.m
52	:	1706633451.099	     1.256	0	20	0	0	magma -b seq:=6351 rk2search.m
36	:	1706633392.952	    60.062	0	0	-1	15	magma -b seq:=8027 rk2search.m
53	:	1706633451.286	     2.131	0	22	0	0	magma -b seq:=652 rk2search.m
55	:	1706633452.361	     2.154	0	21	0	0	magma -b seq:=10001 rk2search.m
57	:	1706633453.421	     1.681	0	19	0	0	magma -b seq:=4450 rk2search.m
48	:	1706633449.659	     6.486	0	20	0	0	magma -b seq:=8324 rk2search.m
58	:	1706633454.520	     1.660	0	21	0	0	magma -b seq:=10036 rk2search.m
59	:	1706633455.107	     2.355	0	19	0	0	magma -b seq:=6074 rk2search.m
61	:	1706633456.185	     2.176	0	19	0	0	magma -b seq:=7435 rk2search.m
62	:	1706633457.468	     1.648	0	21	0	0	magma -b seq:=10003 rk2search.m
63	:	1706633458.366	     2.246	0	20	0	0	magma -b seq:=10468 rk2search.m
64	:	1706633459.120	     1.871	0	21	0	0	magma -b seq:=8804 rk2search.m
65	:	1706633460.617	     2.146	0	21	0	0	magma -b seq:=798 rk2search.m
67	:	1706633462.769	     1.300	0	21	0	0	magma -b seq:=1896 rk2search.m
38	:	1706633445.521	    61.170	0	0	-1	15	magma -b seq:=2180 rk2search.m
39	:	1706633446.646	    61.082	0	0	-1	15	magma -b seq:=843 rk2search.m
41	:	1706633447.719	    61.042	0	0	-1	15	magma -b seq:=532 rk2search.m
70	:	1706633508.754	     1.259	0	20	0	0	magma -b seq:=6185 rk2search.m
69	:	1706633507.718	     2.384	0	20	0	0	magma -b seq:=6612 rk2search.m
71	:	1706633509.788	     1.074	0	19	0	0	magma -b seq:=8169 rk2search.m
50	:	1706633450.065	    60.986	0	0	-1	15	magma -b seq:=96 rk2search.m
51	:	1706633450.484	    60.572	0	0	-1	15	magma -b seq:=7628 rk2search.m
73	:	1706633510.108	     1.608	0	22	0	0	magma -b seq:=2036 rk2search.m
72	:	1706633510.019	     1.863	0	23	0	0	magma -b seq:=392 rk2search.m
54	:	1706633451.423	    60.613	0	0	-1	15	magma -b seq:=3289 rk2search.m
74	:	1706633510.867	     2.194	0	20	0	0	magma -b seq:=247 rk2search.m
76	:	1706633511.151	     2.849	0	22	0	0	magma -b seq:=7220 rk2search.m
56	:	1706633453.110	    60.899	0	0	-1	15	magma -b seq:=10519 rk2search.m
77	:	1706633511.723	     2.717	0	20	0	0	magma -b seq:=5397 rk2search.m
80	:	1706633513.068	     1.398	0	20	0	0	magma -b seq:=7491 rk2search.m
78	:	1706633511.891	     2.667	0	21	0	0	magma -b seq:=2699 rk2search.m
81	:	1706633514.005	     1.839	0	22	0	0	magma -b seq:=439 rk2search.m
84	:	1706633514.471	     1.406	0	21	0	0	magma -b seq:=3291 rk2search.m
85	:	1706633514.563	     1.381	0	21	0	0	magma -b seq:=8385 rk2search.m
82	:	1706633514.050	     2.154	0	19	0	0	magma -b seq:=3596 rk2search.m
83	:	1706633514.444	     1.875	0	18	0	0	magma -b seq:=7391 rk2search.m
88	:	1706633515.948	     0.940	0	21	0	0	magma -b seq:=9394 rk2search.m
60	:	1706633456.150	    60.876	0	0	-1	15	magma -b seq:=6785 rk2search.m
87	:	1706633515.881	     1.223	0	20	0	0	magma -b seq:=131 rk2search.m
86	:	1706633515.850	     1.628	0	22	0	0	magma -b seq:=499 rk2search.m
90	:	1706633516.324	     1.522	0	24	0	0	magma -b seq:=1985 rk2search.m
89	:	1706633516.211	     1.960	0	20	0	0	magma -b seq:=10212 rk2search.m
91	:	1706633516.893	     1.414	0	20	0	0	magma -b seq:=5003 rk2search.m
93	:	1706633517.110	     1.468	0	22	0	0	magma -b seq:=5240 rk2search.m
94	:	1706633517.482	     1.171	0	20	0	0	magma -b seq:=6236 rk2search.m
95	:	1706633517.851	     1.240	0	21	0	0	magma -b seq:=9457 rk2search.m
97	:	1706633518.312	     0.934	0	22	0	0	magma -b seq:=2597 rk2search.m
96	:	1706633518.177	     1.273	0	20	0	0	magma -b seq:=4200 rk2search.m
101	:	1706633519.251	     0.861	0	19	0	0	magma -b seq:=5860 rk2search.m
99	:	1706633518.659	     2.402	0	20	0	0	magma -b seq:=8164 rk2search.m
66	:	1706633460.995	    60.076	0	0	-1	15	magma -b seq:=700 rk2search.m
104	:	1706633521.066	     2.078	0	20	0	0	magma -b seq:=10989 rk2search.m
68	:	1706633464.075	    61.121	0	0	-1	15	magma -b seq:=7652 rk2search.m
106	:	1706633523.150	     2.152	0	21	0	0	magma -b seq:=329 rk2search.m
107	:	1706633525.303	     2.058	0	19	0	0	magma -b seq:=6910 rk2search.m
108	:	1706633525.308	     2.290	0	21	0	0	magma -b seq:=1851 rk2search.m
109	:	1706633527.368	     1.463	0	20	0	0	magma -b seq:=6534 rk2search.m
111	:	1706633528.835	     1.409	0	21	0	0	magma -b seq:=1618 rk2search.m
110	:	1706633527.604	    10.248	0	22	0	0	magma -b seq:=734 rk2search.m
113	:	1706633537.858	     1.224	0	19	0	0	magma -b seq:=5449 rk2search.m
114	:	1706633539.088	     1.355	0	21	0	0	magma -b seq:=10452 rk2search.m
79	:	1706633512.067	    30.475	0	19	0	0	magma -b seq:=10081 rk2search.m
115	:	1706633540.448	     2.171	0	21	0	0	magma -b seq:=2956 rk2search.m
117	:	1706633542.624	     2.730	0	19	0	0	magma -b seq:=4785 rk2search.m
116	:	1706633542.548	     3.179	0	19	0	0	magma -b seq:=6951 rk2search.m
118	:	1706633545.361	     1.770	0	21	0	0	magma -b seq:=2634 rk2search.m
75	:	1706633511.116	    61.473	0	0	-1	15	magma -b seq:=1626 rk2search.m
92	:	1706633517.062	    62.023	0	0	-1	15	magma -b seq:=7887 rk2search.m
98	:	1706633518.582	    60.509	0	0	-1	15	magma -b seq:=1777 rk2search.m
100	:	1706633519.097	    61.084	0	0	-1	15	magma -b seq:=8163 rk2search.m
102	:	1706633519.454	    60.732	0	0	-1	15	magma -b seq:=10891 rk2search.m
103	:	1706633520.117	    60.918	0	0	-1	15	magma -b seq:=8150 rk2search.m
123	:	1706633580.177	     1.226	0	21	0	0	magma -b seq:=10892 rk2search.m
105	:	1706633521.105	    60.933	0	0	-1	15	magma -b seq:=91 rk2search.m
125	:	1706633581.032	     1.368	0	20	0	0	magma -b seq:=4080 rk2search.m
126	:	1706633581.204	     1.592	0	19	0	0	magma -b seq:=6275 rk2search.m
122	:	1706633580.170	     2.674	0	19	0	0	magma -b seq:=1172 rk2search.m
127	:	1706633581.408	     2.092	0	22	0	0	magma -b seq:=9105 rk2search.m
128	:	1706633582.160	     1.784	0	21	0	0	magma -b seq:=2445 rk2search.m
131	:	1706633582.849	     1.298	0	18	0	0	magma -b seq:=6088 rk2search.m
133	:	1706633583.950	     1.368	0	18	0	0	magma -b seq:=6660 rk2search.m
132	:	1706633583.505	     2.173	0	19	0	0	magma -b seq:=7978 rk2search.m
134	:	1706633584.152	     2.893	0	20	0	0	magma -b seq:=8012 rk2search.m
135	:	1706633585.327	     2.911	0	21	0	0	magma -b seq:=4313 rk2search.m
137	:	1706633587.050	     2.029	0	20	0	0	magma -b seq:=6633 rk2search.m
138	:	1706633588.243	     2.023	0	21	0	0	magma -b seq:=7726 rk2search.m
139	:	1706633589.085	     1.328	0	20	0	0	magma -b seq:=5920 rk2search.m
112	:	1706633530.250	    60.812	0	0	-1	15	magma -b seq:=7975 rk2search.m
140	:	1706633590.271	     1.825	0	21	0	0	magma -b seq:=1280 rk2search.m
141	:	1706633590.419	     1.899	0	19	0	0	magma -b seq:=5788 rk2search.m
142	:	1706633591.144	     2.062	0	21	0	0	magma -b seq:=6147 rk2search.m
143	:	1706633592.102	     1.743	0	20	0	0	magma -b seq:=7016 rk2search.m
146	:	1706633593.851	     1.819	0	22	0	0	magma -b seq:=3991 rk2search.m
145	:	1706633593.214	     3.240	0	20	0	0	magma -b seq:=4415 rk2search.m
147	:	1706633595.674	     1.899	0	20	0	0	magma -b seq:=6292 rk2search.m
148	:	1706633596.459	     2.971	0	21	0	0	magma -b seq:=5306 rk2search.m
150	:	1706633599.435	     2.148	0	22	0	0	magma -b seq:=337 rk2search.m
119	:	1706633545.732	    60.391	0	0	-1	15	magma -b seq:=9971 rk2search.m
120	:	1706633547.137	    61.276	0	0	-1	15	magma -b seq:=8628 rk2search.m
121	:	1706633573.671	    61.388	0	0	-1	15	magma -b seq:=10585 rk2search.m
154	:	1706633636.122	     1.703	0	20	0	0	magma -b seq:=6489 rk2search.m
124	:	1706633580.728	    60.732	0	0	-1	15	magma -b seq:=9035 rk2search.m
129	:	1706633582.405	    61.144	0	0	-1	15	magma -b seq:=9437 rk2search.m
130	:	1706633582.801	    60.752	0	0	-1	15	magma -b seq:=8639 rk2search.m
156	:	1706633642.093	     2.052	0	21	0	0	magma -b seq:=5438 rk2search.m
159	:	1706633644.154	     1.335	0	19	0	0	magma -b seq:=9473 rk2search.m
158	:	1706633644.150	     1.457	0	21	0	0	magma -b seq:=1895 rk2search.m
136	:	1706633585.685	    60.374	0	0	-1	15	magma -b seq:=7499 rk2search.m
160	:	1706633645.494	     1.552	0	21	0	0	magma -b seq:=3768 rk2search.m
161	:	1706633645.611	     1.802	0	22	0	0	magma -b seq:=9351 rk2search.m
162	:	1706633646.128	     1.401	0	19	0	0	magma -b seq:=3669 rk2search.m
163	:	1706633647.051	     1.806	0	20	0	0	magma -b seq:=3687 rk2search.m
165	:	1706633647.535	     1.644	0	20	0	0	magma -b seq:=8834 rk2search.m
164	:	1706633647.419	     1.995	0	20	0	0	magma -b seq:=10627 rk2search.m
166	:	1706633648.864	     1.136	0	19	0	0	magma -b seq:=6908 rk2search.m
168	:	1706633649.422	     1.923	0	20	0	0	magma -b seq:=298 rk2search.m
167	:	1706633649.188	     3.361	0	19	0	0	magma -b seq:=6108 rk2search.m
144	:	1706633592.323	    60.733	0	0	-1	15	magma -b seq:=271 rk2search.m
170	:	1706633651.350	     1.827	0	21	0	0	magma -b seq:=1588 rk2search.m
173	:	1706633653.182	     1.255	0	20	0	0	magma -b seq:=5702 rk2search.m
172	:	1706633653.154	     2.582	0	19	0	0	magma -b seq:=1813 rk2search.m
174	:	1706633654.443	     2.398	0	21	0	0	magma -b seq:=674 rk2search.m
175	:	1706633655.743	     2.032	0	19	0	0	magma -b seq:=7323 rk2search.m
149	:	1706633597.579	    60.486	0	0	-1	15	magma -b seq:=6977 rk2search.m
176	:	1706633656.847	     2.181	0	23	0	0	magma -b seq:=2484 rk2search.m
177	:	1706633657.781	     1.754	0	19	0	0	magma -b seq:=533 rk2search.m
178	:	1706633658.133	     3.252	0	19	0	0	magma -b seq:=4411 rk2search.m
179	:	1706633659.036	     2.420	0	22	0	0	magma -b seq:=2075 rk2search.m
151	:	1706633601.587	    60.459	0	0	-1	15	magma -b seq:=11 rk2search.m
182	:	1706633661.461	     2.312	0	22	0	0	magma -b seq:=4366 rk2search.m
181	:	1706633661.390	     3.221	0	20	0	0	magma -b seq:=7196 rk2search.m
183	:	1706633662.125	     3.049	0	20	0	0	magma -b seq:=3883 rk2search.m
184	:	1706633663.780	     1.624	0	20	0	0	magma -b seq:=4196 rk2search.m
186	:	1706633665.180	     1.567	0	19	0	0	magma -b seq:=10142 rk2search.m
185	:	1706633664.617	     2.245	0	21	0	0	magma -b seq:=1764 rk2search.m
152	:	1706633606.653	    60.376	0	0	-1	15	magma -b seq:=9800 rk2search.m
187	:	1706633665.409	     2.050	0	21	0	0	magma -b seq:=1103 rk2search.m
188	:	1706633666.753	     2.029	0	20	0	0	magma -b seq:=1291 rk2search.m
153	:	1706633608.880	    60.159	0	0	-1	15	magma -b seq:=10897 rk2search.m
190	:	1706633667.063	     2.212	0	19	0	0	magma -b seq:=7643 rk2search.m
191	:	1706633667.464	     1.825	0	22	0	0	magma -b seq:=2516 rk2search.m
189	:	1706633666.868	     2.483	0	20	0	0	magma -b seq:=10078 rk2search.m
193	:	1706633669.110	     1.851	0	21	0	0	magma -b seq:=3286 rk2search.m
192	:	1706633668.787	     2.308	0	21	0	0	magma -b seq:=4631 rk2search.m
194	:	1706633669.279	     2.405	0	18	0	0	magma -b seq:=7078 rk2search.m
196	:	1706633669.356	     2.617	0	20	0	0	magma -b seq:=3827 rk2search.m
197	:	1706633670.966	     2.789	0	20	0	0	magma -b seq:=8248 rk2search.m
199	:	1706633671.690	     2.121	0	19	0	0	magma -b seq:=6290 rk2search.m
198	:	1706633671.100	     2.805	0	21	0	0	magma -b seq:=9897 rk2search.m
200	:	1706633671.979	     2.806	0	20	0	0	magma -b seq:=5383 rk2search.m
201	:	1706633673.766	     1.971	0	19	0	0	magma -b seq:=9317 rk2search.m
203	:	1706633673.915	     2.051	0	20	0	0	magma -b seq:=10506 rk2search.m
202	:	1706633673.822	     2.639	0	21	0	0	magma -b seq:=9130 rk2search.m
204	:	1706633674.790	     2.023	0	21	0	0	magma -b seq:=4850 rk2search.m
206	:	1706633675.970	     2.286	0	21	0	0	magma -b seq:=8538 rk2search.m
208	:	1706633676.821	     2.451	0	21	0	0	magma -b seq:=5734 rk2search.m
207	:	1706633676.470	     2.978	0	18	0	0	magma -b seq:=7872 rk2search.m
209	:	1706633678.263	     1.448	0	22	0	0	magma -b seq:=1150 rk2search.m
210	:	1706633679.278	     1.330	0	18	0	0	magma -b seq:=7831 rk2search.m
212	:	1706633679.717	     1.441	0	18	0	0	magma -b seq:=6944 rk2search.m
211	:	1706633679.454	     2.782	0	22	0	0	magma -b seq:=5283 rk2search.m
213	:	1706633680.614	     2.270	0	21	0	0	magma -b seq:=3366 rk2search.m
214	:	1706633681.163	     2.464	0	21	0	0	magma -b seq:=5667 rk2search.m
215	:	1706633682.241	     1.960	0	22	0	0	magma -b seq:=2263 rk2search.m
217	:	1706633683.633	     2.985	0	19	0	0	magma -b seq:=4953 rk2search.m
218	:	1706633684.206	     2.684	0	19	0	0	magma -b seq:=10611 rk2search.m
220	:	1706633686.895	     3.069	0	19	0	0	magma -b seq:=6550 rk2search.m
216	:	1706633682.889	     7.266	0	20	0	0	magma -b seq:=8190 rk2search.m
219	:	1706633686.623	     3.844	0	19	0	0	magma -b seq:=6992 rk2search.m
221	:	1706633689.972	     1.454	0	20	0	0	magma -b seq:=6994 rk2search.m
223	:	1706633690.473	     1.386	0	19	0	0	magma -b seq:=7875 rk2search.m
222	:	1706633690.160	     2.191	0	20	0	0	magma -b seq:=4076 rk2search.m
224	:	1706633691.430	     1.666	0	20	0	0	magma -b seq:=3800 rk2search.m
225	:	1706633691.865	     2.588	0	22	0	0	magma -b seq:=2833 rk2search.m
228	:	1706633694.458	     1.772	0	23	0	0	magma -b seq:=1357 rk2search.m
229	:	1706633696.234	     1.427	0	20	0	0	magma -b seq:=5644 rk2search.m
155	:	1706633637.833	    60.258	0	0	-1	15	magma -b seq:=8357 rk2search.m
169	:	1706633650.008	    48.377	0	21	0	0	magma -b seq:=9404 rk2search.m
232	:	1706633698.390	     1.450	0	20	0	0	magma -b seq:=7185 rk2search.m
230	:	1706633697.666	     2.345	0	22	0	0	magma -b seq:=2027 rk2search.m
231	:	1706633698.192	     2.366	0	18	0	0	magma -b seq:=7626 rk2search.m
233	:	1706633699.846	     2.666	0	21	0	0	magma -b seq:=3889 rk2search.m
235	:	1706633700.565	     2.580	0	22	0	0	magma -b seq:=5060 rk2search.m
236	:	1706633702.517	     1.855	0	20	0	0	magma -b seq:=3195 rk2search.m
157	:	1706633644.146	    60.893	0	0	-1	15	magma -b seq:=5662 rk2search.m
239	:	1706633705.153	     2.154	0	19	0	0	magma -b seq:=6208 rk2search.m
238	:	1706633704.378	     3.105	0	21	0	0	magma -b seq:=5376 rk2search.m
240	:	1706633707.313	     1.276	0	22	0	0	magma -b seq:=9371 rk2search.m
241	:	1706633707.489	     1.447	0	20	0	0	magma -b seq:=8510 rk2search.m
243	:	1706633708.941	     1.388	0	19	0	0	magma -b seq:=8419 rk2search.m
242	:	1706633708.594	     2.207	0	22	0	0	magma -b seq:=3125 rk2search.m
245	:	1706633710.807	     1.328	0	22	0	0	magma -b seq:=9 rk2search.m
244	:	1706633710.333	     2.123	0	22	0	0	magma -b seq:=1944 rk2search.m
171	:	1706633652.555	    60.460	0	0	-1	15	magma -b seq:=5829 rk2search.m
246	:	1706633712.139	     1.911	0	21	0	0	magma -b seq:=4090 rk2search.m
249	:	1706633714.056	     2.651	0	21	0	0	magma -b seq:=6810 rk2search.m
250	:	1706633716.713	     2.227	0	19	0	0	magma -b seq:=4417 rk2search.m
180	:	1706633659.542	    60.530	0	0	-1	15	magma -b seq:=1217 rk2search.m
251	:	1706633718.947	     1.463	0	20	0	0	magma -b seq:=6362 rk2search.m
253	:	1706633720.416	     0.886	0	19	0	0	magma -b seq:=6794 rk2search.m
254	:	1706633721.306	     1.424	0	20	0	0	magma -b seq:=7665 rk2search.m
255	:	1706633722.736	     1.332	0	21	0	0	magma -b seq:=2732 rk2search.m
256	:	1706633724.072	     2.481	0	20	0	0	magma -b seq:=10507 rk2search.m
257	:	1706633726.562	     2.537	0	21	0	0	magma -b seq:=8468 rk2search.m
195	:	1706633669.293	    60.798	0	0	-1	15	magma -b seq:=8213 rk2search.m
259	:	1706633730.282	     2.700	0	22	0	0	magma -b seq:=331 rk2search.m
260	:	1706633732.987	     2.312	0	21	0	0	magma -b seq:=1555 rk2search.m
205	:	1706633675.742	    60.346	0	0	-1	15	magma -b seq:=10095 rk2search.m
261	:	1706633735.304	     1.578	0	21	0	0	magma -b seq:=8627 rk2search.m
263	:	1706633736.886	     2.243	0	21	0	0	magma -b seq:=2401 rk2search.m
226	:	1706633692.359	    60.835	0	0	-1	15	magma -b seq:=10958 rk2search.m
227	:	1706633693.106	    61.124	0	0	-1	15	magma -b seq:=4821 rk2search.m
265	:	1706633754.222	     2.090	0	19	0	0	magma -b seq:=7982 rk2search.m
266	:	1706633755.260	     2.825	0	21	0	0	magma -b seq:=3745 rk2search.m
267	:	1706633756.319	     2.598	0	19	0	0	magma -b seq:=6765 rk2search.m
268	:	1706633758.091	     1.872	0	22	0	0	magma -b seq:=2813 rk2search.m
234	:	1706633700.018	    61.069	0	0	-1	15	magma -b seq:=1822 rk2search.m
237	:	1706633703.150	    61.082	0	0	-1	15	magma -b seq:=7478 rk2search.m
272	:	1706633764.616	     1.814	0	21	0	0	magma -b seq:=10915 rk2search.m
273	:	1706633766.435	     2.466	0	20	0	0	magma -b seq:=4240 rk2search.m
274	:	1706633768.906	     1.809	0	19	0	0	magma -b seq:=10105 rk2search.m
247	:	1706633712.460	    60.586	0	0	-1	15	magma -b seq:=3885 rk2search.m
275	:	1706633770.723	     2.434	0	20	0	0	magma -b seq:=1506 rk2search.m
248	:	1706633713.094	    61.030	0	0	-1	15	magma -b seq:=7966 rk2search.m
277	:	1706633773.162	     1.427	0	19	0	0	magma -b seq:=6549 rk2search.m
276	:	1706633773.158	     1.815	0	22	0	0	magma -b seq:=1890 rk2search.m
279	:	1706633774.594	     1.496	0	18	0	0	magma -b seq:=6680 rk2search.m
281	:	1706633776.099	     1.937	0	21	0	0	magma -b seq:=4629 rk2search.m
282	:	1706633778.041	     1.710	0	19	0	0	magma -b seq:=8968 rk2search.m
252	:	1706633720.281	    60.846	0	0	-1	15	magma -b seq:=10395 rk2search.m
284	:	1706633781.387	     2.103	0	21	0	0	magma -b seq:=2949 rk2search.m
258	:	1706633729.104	    60.958	0	0	-1	15	magma -b seq:=10517 rk2search.m
262	:	1706633736.299	    61.606	0	0	-1	15	magma -b seq:=10644 rk2search.m
287	:	1706633798.919	     1.545	0	21	0	0	magma -b seq:=1159 rk2search.m
264	:	1706633739.136	    61.337	0	0	-1	15	magma -b seq:=9309 rk2search.m
288	:	1706633800.469	     2.310	0	21	0	0	magma -b seq:=5463 rk2search.m
289	:	1706633800.731	     2.536	0	23	0	0	magma -b seq:=5079 rk2search.m
291	:	1706633803.273	     2.108	0	22	0	0	magma -b seq:=420 rk2search.m
269	:	1706633758.923	    60.421	0	0	-1	15	magma -b seq:=8664 rk2search.m
270	:	1706633759.968	    60.406	0	0	-1	15	magma -b seq:=9213 rk2search.m
293	:	1706633820.367	     1.257	0	21	0	0	magma -b seq:=5580 rk2search.m
271	:	1706633761.242	    60.941	0	0	-1	15	magma -b seq:=1301 rk2search.m
295	:	1706633821.633	     1.990	0	19	0	0	magma -b seq:=4735 rk2search.m
294	:	1706633821.398	     2.405	0	20	0	0	magma -b seq:=9322 rk2search.m
296	:	1706633822.502	     2.241	0	19	0	0	magma -b seq:=7355 rk2search.m
297	:	1706633823.629	     3.595	0	19	0	0	magma -b seq:=2666 rk2search.m
298	:	1706633823.809	     3.605	0	20	0	0	magma -b seq:=7824 rk2search.m
299	:	1706633824.749	     3.300	0	19	0	0	magma -b seq:=4224 rk2search.m
301	:	1706633827.419	     1.153	0	20	0	0	magma -b seq:=5752 rk2search.m
302	:	1706633828.056	     1.755	0	19	0	0	magma -b seq:=10677 rk2search.m
303	:	1706633828.577	     1.726	0	19	0	0	magma -b seq:=5799 rk2search.m
290	:	1706633802.786	    27.707	0	18	0	0	magma -b seq:=10417 rk2search.m
306	:	1706633830.498	     1.292	0	21	0	0	magma -b seq:=10843 rk2search.m
307	:	1706633831.800	     0.805	0	19	0	0	magma -b seq:=5985 rk2search.m
305	:	1706633830.309	     2.385	0	21	0	0	magma -b seq:=10549 rk2search.m
308	:	1706633832.609	     2.029	0	22	0	0	magma -b seq:=800 rk2search.m
278	:	1706633774.270	    60.814	0	0	-1	15	magma -b seq:=9115 rk2search.m
280	:	1706633774.978	    60.111	0	0	-1	15	magma -b seq:=5334 rk2search.m
309	:	1706633832.700	     3.208	0	18	0	0	magma -b seq:=7911 rk2search.m
311	:	1706633835.193	     1.464	0	21	0	0	magma -b seq:=2740 rk2search.m
286	:	1706633790.904	    45.928	0	21	0	0	magma -b seq:=3082 rk2search.m
312	:	1706633835.252	     2.468	0	22	0	0	magma -b seq:=5515 rk2search.m
315	:	1706633836.838	     1.928	0	22	0	0	magma -b seq:=1350 rk2search.m
316	:	1706633837.727	     1.565	0	19	0	0	magma -b seq:=3872 rk2search.m
283	:	1706633779.755	    60.341	0	0	-1	15	magma -b seq:=5122 rk2search.m
317	:	1706633838.772	     1.922	0	21	0	0	magma -b seq:=3890 rk2search.m
318	:	1706633839.302	     2.316	0	20	0	0	magma -b seq:=5453 rk2search.m
319	:	1706633840.205	     2.072	0	20	0	0	magma -b seq:=3997 rk2search.m
321	:	1706633841.625	     2.263	0	20	0	0	magma -b seq:=2135 rk2search.m
285	:	1706633783.497	    60.572	0	0	-1	15	magma -b seq:=7901 rk2search.m
322	:	1706633842.283	     2.664	0	22	0	0	magma -b seq:=1437 rk2search.m
324	:	1706633844.144	     1.717	0	21	0	0	magma -b seq:=339 rk2search.m
325	:	1706633844.952	     1.494	0	20	0	0	magma -b seq:=5612 rk2search.m
323	:	1706633843.894	     2.608	0	21	0	0	magma -b seq:=3434 rk2search.m
326	:	1706633845.867	     2.720	0	19	0	0	magma -b seq:=10704 rk2search.m
327	:	1706633846.451	     3.131	0	18	0	0	magma -b seq:=6516 rk2search.m
328	:	1706633846.508	     3.168	0	19	0	0	magma -b seq:=6039 rk2search.m
329	:	1706633848.596	     1.508	0	20	0	0	magma -b seq:=5943 rk2search.m
330	:	1706633849.588	     1.368	0	21	0	0	magma -b seq:=2901 rk2search.m
331	:	1706633849.681	     1.701	0	21	0	0	magma -b seq:=9974 rk2search.m
332	:	1706633850.109	     2.286	0	19	0	0	magma -b seq:=6777 rk2search.m
333	:	1706633850.962	     1.582	0	21	0	0	magma -b seq:=1014 rk2search.m
335	:	1706633852.401	     2.856	0	21	0	0	magma -b seq:=2040 rk2search.m
334	:	1706633851.388	     4.152	0	19	0	0	magma -b seq:=4802 rk2search.m
336	:	1706633852.549	     3.379	0	20	0	0	magma -b seq:=9407 rk2search.m
338	:	1706633855.546	     2.214	0	20	0	0	magma -b seq:=10288 rk2search.m
339	:	1706633855.934	     2.454	0	21	0	0	magma -b seq:=7201 rk2search.m
